date,NAME,CAPITAL,name_cn,地区国家,累计确诊,新增确诊
2020-03-18,,,特立尼达和多巴哥,特立尼达和多巴哥,5,3
2020-03-18,,,突尼斯,突尼斯,24,4
2020-03-18,,,土耳其,土耳其,47,0
2020-03-18,,,危地马拉,危地马拉,6,5
2020-03-18,,,委内瑞拉,委内瑞拉,33,16
2020-03-18,,,文莱,文莱,54,4
2020-03-18,,,乌克兰,乌克兰,14,9
2020-03-18,,,乌拉圭,乌拉圭,6,2
2020-03-18,,,乌兹别克斯坦,乌兹别克斯坦,16,12
2020-03-18,,,西班牙,西班牙,11178,1987
2020-03-18,,,希腊,希腊,387,56
2020-03-18,,,新加坡,新加坡,266,23
2020-03-18,,,新西兰,新西兰,11,5
2020-03-18,,,匈牙利,匈牙利,50,11
2020-03-18,,,牙买加,牙买加,12,2
2020-03-18,,,亚美尼亚,亚美尼亚,52,0
2020-03-18,,,伊拉克,伊拉克,154,30
2020-03-18,,,伊朗,伊朗,16169,1178
2020-03-18,,,以色列,以色列,304,0
2020-03-18,,,意大利,意大利,31506,3526
2020-03-18,,,印度,印度,137,23
2020-03-18,,,印度尼西亚,印度尼西亚,172,0
2020-03-18,,,英国,英国,1954,407
2020-03-18,,,约旦,约旦,35,29
2020-03-18,,,越南,越南,61,4
2020-03-18,,,智利,智利,156,81
2020-03-18,,,中非,中非,1,0
2020-03-18,,,中国,中国,81235,84
2020-03-18,,,其他,其他,712,0
2020-03-18,,,被占巴勒斯坦领土,被占巴勒斯坦领土,41,2
2020-03-18,,,波黑,波黑,19,0
2020-03-18,,,圣马丁,圣马丁,2,0
2020-03-18,,,直布罗陀,直布罗陀,3,0
2020-03-18,,,圣巴托洛缪岛,圣巴托洛缪岛,3,0
2020-03-18,,,马提尼克,马提尼克,16,0
2020-03-18,,,法罗群岛,法罗群岛,47,36
2020-03-18,,,马耳他,马耳他,38,8
2020-03-18,,,马尔代夫,马尔代夫,13,0
2020-03-18,,,根西,根西,1,0
2020-03-18,,,法属波利尼西亚,法属波利尼西亚,3,0
2020-03-18,,,泽西岛,泽西岛,5,3
2020-03-18,,,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0
2020-03-18,,,安提瓜和巴布达,安提瓜和巴布达,1,0
2020-03-18,,,马约特岛,马约特岛,1,0
2020-03-18,,,美属维尔京群岛,美属维尔京群岛,2,1
2020-03-18,,,圣卢西亚,圣卢西亚,2,0
2020-03-18,,,塞舌尔,塞舌尔,4,0
2020-03-18,,,荷兰,荷兰,1705,292
2020-03-19,,,阿尔巴尼亚,阿尔巴尼亚,59,2
2020-03-19,,,阿尔及利亚,阿尔及利亚,72,12
2020-03-19,,,阿富汗,阿富汗,22,0
2020-03-19,,,阿根廷,阿根廷,79,14
2020-03-19,,,阿联酋,阿联酋,113,15
2020-03-19,,,阿曼,阿曼,33,9
2020-03-19,,,阿塞拜疆,阿塞拜疆,34,13
2020-03-19,,,埃及,埃及,196,30
2020-03-19,,,埃塞俄比亚,埃塞俄比亚,6,1
2020-03-19,,,爱尔兰,爱尔兰,292,0
2020-03-19,,,爱沙尼亚,爱沙尼亚,258,33
2020-03-19,,,安道尔,安道尔,39,23
2020-03-19,,,奥地利,奥地利,1646,314
2020-03-19,,,澳大利亚,澳大利亚,510,96
2020-03-19,,,巴巴多斯,巴巴多斯,2,2
2020-03-19,,,巴哈马,巴哈马,3,2
2020-03-19,,,巴基斯坦,巴基斯坦,241,54
2020-03-19,,,巴拉圭,巴拉圭,11,2
2020-03-19,,,巴林,巴林,256,5
2020-03-19,,,巴拿马,巴拿马,86,17
2020-03-19,,,巴西,巴西,291,57
2020-03-19,,,白俄罗斯,白俄罗斯,46,10
2020-03-19,,,保加利亚,保加利亚,92,11
2020-03-19,,,贝宁,贝宁,1,0
2020-03-19,,,比利时,比利时,1486,0
2020-03-19,,,冰岛,冰岛,250,25
2020-03-19,,,波多黎各,波多黎各,5,2
2020-03-19,,,波兰,波兰,287,0
2020-03-19,,,玻利维亚,玻利维亚,12,1
2020-03-19,,,不丹,不丹,1,0
2020-03-19,,,布基纳法索,布基纳法索,26,6
2020-03-19,,,赤道几内亚,赤道几内亚,3,2
2020-03-19,,,丹麦,丹麦,1044,67
2020-03-19,,,德国,德国,8198,1042
2020-03-19,,,多哥,多哥,1,0
2020-03-19,,,多米尼加,多米尼加,21,0
2020-03-19,,,俄罗斯,俄罗斯,147,54
2020-03-19,,,厄瓜多尔,厄瓜多尔,155,97
2020-03-19,,,法国,法国,9043,0
2020-03-19,,,法属圭亚那,法属圭亚那,11,4
2020-03-19,,,梵蒂冈,梵蒂冈,1,0
2020-03-19,,,菲律宾,菲律宾,187,0
2020-03-19,,,芬兰,芬兰,359,40
2020-03-19,,,冈比亚,冈比亚,1,1
2020-03-19,,,刚果（布）,刚果（布）,3,2
2020-03-19,,,刚果（金）,刚果（金）,7,4
2020-03-19,,,哥伦比亚,哥伦比亚,93,48
2020-03-19,,,哥斯达黎加,哥斯达黎加,50,9
2020-03-19,,,格陵兰,格陵兰,2,0
2020-03-19,,,格鲁吉亚,格鲁吉亚,38,4
2020-03-19,,,古巴,古巴,10,5
2020-03-19,,,瓜德罗普,瓜德罗普,33,15
2020-03-19,,,关岛,关岛,5,2
2020-03-19,,,圭亚那,圭亚那,4,1
2020-03-19,,,哈萨克斯坦,哈萨克斯坦,36,3
2020-03-19,,,韩国,韩国,8413,93
2020-03-19,,,阿鲁巴,阿鲁巴,4,2
2020-03-19,,,库拉索,库拉索,3,0
2020-03-19,,,黑山,黑山,2,0
2020-03-19,,,洪都拉斯,洪都拉斯,9,1
2020-03-19,,,吉布提,吉布提,1,1
2020-03-19,,,吉尔吉斯斯坦,吉尔吉斯斯坦,3,3
2020-03-19,,,几内亚,几内亚,1,0
2020-03-19,,,加拿大,加拿大,569,145
2020-03-19,,,加纳,加纳,9,1
2020-03-19,,,加蓬,加蓬,3,2
2020-03-19,,,柬埔寨,柬埔寨,35,11
2020-03-19,,,捷克,捷克,522,30
2020-03-19,,,喀麦隆,喀麦隆,10,5
2020-03-19,,,卡塔尔,卡塔尔,442,0
2020-03-19,,,开曼群岛,开曼群岛,1,0
2020-03-19,,,科特迪瓦,科特迪瓦,9,3
2020-03-19,,,科威特,科威特,142,12
2020-03-19,,,克罗地亚,克罗地亚,81,16
2020-03-19,,,肯尼亚,肯尼亚,7,4
2020-03-19,,,拉脱维亚,拉脱维亚,71,11
2020-03-19,,,黎巴嫩,黎巴嫩,133,13
2020-03-19,,,立陶宛,立陶宛,26,1
2020-03-19,,,利比里亚,利比里亚,2,1
2020-03-19,,,列支敦士登,列支敦士登,25,18
2020-03-19,,,留尼汪,留尼汪,12,3
2020-03-19,,,卢森堡,卢森堡,210,63
2020-03-19,,,卢旺达,卢旺达,11,4
2020-03-19,,,罗马尼亚,罗马尼亚,246,62
2020-03-19,,,马来西亚,马来西亚,673,120
2020-03-19,,,北马其顿,北马其顿,36,5
2020-03-19,,,毛里求斯,毛里求斯,3,3
2020-03-19,,,毛里塔尼亚,毛里塔尼亚,2,1
2020-03-19,,,美国,美国,7087,3551
2020-03-19,,,蒙古,蒙古,5,1
2020-03-19,,,孟加拉国,孟加拉国,10,2
2020-03-19,,,秘鲁,秘鲁,145,59
2020-03-19,,,摩尔多瓦,摩尔多瓦,36,0
2020-03-19,,,摩洛哥,摩洛哥,49,11
2020-03-19,,,摩纳哥,摩纳哥,9,0
2020-03-19,,,墨西哥,墨西哥,93,11
2020-03-19,,,纳米比亚,纳米比亚,2,0
2020-03-19,,,南非,南非,116,54
2020-03-19,,,尼泊尔,尼泊尔,1,0
2020-03-19,,,尼日利亚,尼日利亚,8,6
2020-03-19,,,挪威,挪威,1423,115
2020-03-19,,,葡萄牙,葡萄牙,642,194
2020-03-19,,,日本,日本,873,44
2020-03-19,,,瑞典,瑞典,1279,112
2020-03-19,,,瑞士,瑞士,3010,353
2020-03-19,,,塞尔维亚,塞尔维亚,96,11
2020-03-19,,,塞内加尔,塞内加尔,36,9
2020-03-19,,,塞浦路斯,塞浦路斯,58,25
2020-03-19,,,沙特阿拉伯,沙特阿拉伯,238,67
2020-03-19,,,圣马力诺,圣马力诺,109,5
2020-03-19,,,斯里兰卡,斯里兰卡,42,13
2020-03-19,,,斯洛伐克,斯洛伐克,105,8
2020-03-19,,,斯洛文尼亚,斯洛文尼亚,286,0
2020-03-19,,,斯威士兰,斯威士兰,1,0
2020-03-19,,,苏丹,苏丹,1,0
2020-03-19,,,苏里南,苏里南,1,0
2020-03-19,,,索马里,索马里,1,0
2020-03-19,,,泰国,泰国,212,35
2020-03-19,,,坦桑尼亚,坦桑尼亚,3,2
2020-03-19,,,特立尼达和多巴哥,特立尼达和多巴哥,7,2
2020-03-19,,,突尼斯,突尼斯,29,5
2020-03-19,,,土耳其,土耳其,191,51
2020-03-19,,,危地马拉,危地马拉,6,0
2020-03-19,,,委内瑞拉,委内瑞拉,36,3
2020-03-19,,,文莱,文莱,56,2
2020-03-19,,,乌克兰,乌克兰,16,7
2020-03-19,,,乌拉圭,乌拉圭,29,23
2020-03-19,,,乌兹别克斯坦,乌兹别克斯坦,16,0
2020-03-19,,,西班牙,西班牙,13716,2538
2020-03-19,,,希腊,希腊,418,0
2020-03-19,,,新加坡,新加坡,313,47
2020-03-19,,,新西兰,新西兰,20,9
2020-03-19,,,匈牙利,匈牙利,58,8
2020-03-19,,,牙买加,牙买加,13,1
2020-03-19,,,亚美尼亚,亚美尼亚,84,32
2020-03-19,,,伊拉克,伊拉克,164,0
2020-03-19,,,伊朗,伊朗,17361,1192
2020-03-19,,,以色列,以色列,427,0
2020-03-19,,,意大利,意大利,35713,4207
2020-03-19,,,印度,印度,151,14
2020-03-19,,,印度尼西亚,印度尼西亚,227,55
2020-03-19,,,英国,英国,2630,672
2020-03-19,,,约旦,约旦,52,13
2020-03-19,,,越南,越南,66,5
2020-03-19,,,赞比亚,赞比亚,2,2
2020-03-19,,,智利,智利,238,82
2020-03-19,,,中非,中非,1,0
2020-03-19,,,中国,中国,81300,65
2020-03-19,,,其他,其他,712,0
2020-03-19,,,被占巴勒斯坦领土,被占巴勒斯坦领土,44,3
2020-03-19,,,波黑,波黑,36,7
2020-03-19,,,圣马丁,圣马丁,4,2
2020-03-19,,,直布罗陀,直布罗陀,8,5
2020-03-19,,,圣巴托洛缪岛,圣巴托洛缪岛,3,0
2020-03-19,,,马提尼克,马提尼克,23,7
2020-03-19,,,法罗群岛,法罗群岛,58,11
2020-03-19,,,马耳他,马耳他,48,10
2020-03-19,,,马尔代夫,马尔代夫,13,0
2020-03-19,,,根西,根西,1,0
2020-03-19,,,法属波利尼西亚,法属波利尼西亚,3,0
2020-03-19,,,泽西岛,泽西岛,5,0
2020-03-19,,,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0
2020-03-19,,,安提瓜和巴布达,安提瓜和巴布达,1,0
2020-03-19,,,马约特岛,马约特岛,3,2
2020-03-19,,,美属维尔京群岛,美属维尔京群岛,2,0
2020-03-19,,,圣卢西亚,圣卢西亚,2,0
2020-03-19,,,塞舌尔,塞舌尔,6,2
2020-03-19,,,荷兰,荷兰,2051,0
2020-03-20,,,阿尔巴尼亚,阿尔巴尼亚,70,11
2020-03-20,,,阿尔及利亚,阿尔及利亚,82,10
2020-03-20,,,阿富汗,阿富汗,22,0
2020-03-20,,,阿根廷,阿根廷,97,0
2020-03-20,,,阿联酋,阿联酋,140,27
2020-03-20,,,阿曼,阿曼,39,6
2020-03-20,,,阿塞拜疆,阿塞拜疆,34,0
2020-03-20,,,埃及,埃及,210,14
2020-03-20,,,埃塞俄比亚,埃塞俄比亚,9,3
2020-03-20,,,爱尔兰,爱尔兰,557,265
2020-03-20,,,爱沙尼亚,爱沙尼亚,267,9
2020-03-20,,,安道尔,安道尔,75,36
2020-03-20,,,奥地利,奥地利,1843,197
2020-03-20,,,澳大利亚,澳大利亚,709,199
2020-03-20,,,巴巴多斯,巴巴多斯,2,0
2020-03-20,,,巴哈马,巴哈马,3,0
2020-03-20,,,巴基斯坦,巴基斯坦,302,61
2020-03-20,,,巴拉圭,巴拉圭,11,0
2020-03-20,,,巴林,巴林,269,13
2020-03-20,,,巴拿马,巴拿马,109,23
2020-03-20,,,巴西,巴西,428,137
2020-03-20,,,白俄罗斯,白俄罗斯,46,0
2020-03-20,,,保加利亚,保加利亚,94,2
2020-03-20,,,贝宁,贝宁,2,1
2020-03-20,,,比利时,比利时,1795,309
2020-03-20,,,冰岛,冰岛,330,80
2020-03-20,,,波多黎各,波多黎各,6,1
2020-03-20,,,波兰,波兰,325,38
2020-03-20,,,玻利维亚,玻利维亚,15,3
2020-03-20,,,不丹,不丹,2,1
2020-03-20,,,布基纳法索,布基纳法索,40,14
2020-03-20,,,赤道几内亚,赤道几内亚,4,1
2020-03-20,,,丹麦,丹麦,1132,88
2020-03-20,,,德国,德国,10999,2801
2020-03-20,,,多哥,多哥,9,8
2020-03-20,,,多米尼加,多米尼加,34,13
2020-03-20,,,俄罗斯,俄罗斯,199,52
2020-03-20,,,厄瓜多尔,厄瓜多尔,199,44
2020-03-20,,,法国,法国,10877,1834
2020-03-20,,,法属圭亚那,法属圭亚那,15,4
2020-03-20,,,梵蒂冈,梵蒂冈,1,0
2020-03-20,,,菲律宾,菲律宾,217,30
2020-03-20,,,芬兰,芬兰,369,10
2020-03-20,,,冈比亚,冈比亚,1,0
2020-03-20,,,刚果（布）,刚果（布）,3,0
2020-03-20,,,刚果（金）,刚果（金）,14,7
2020-03-20,,,哥伦比亚,哥伦比亚,108,15
2020-03-20,,,哥斯达黎加,哥斯达黎加,87,37
2020-03-20,,,格陵兰,格陵兰,2,0
2020-03-20,,,格鲁吉亚,格鲁吉亚,38,4
2020-03-20,,,古巴,古巴,11,1
2020-03-20,,,瓜德罗普,瓜德罗普,45,12
2020-03-20,,,关岛,关岛,12,7
2020-03-20,,,圭亚那,圭亚那,5,0
2020-03-20,,,哈萨克斯坦,哈萨克斯坦,46,10
2020-03-20,,,韩国,韩国,8652,239
2020-03-20,,,阿鲁巴,阿鲁巴,5,1
2020-03-20,,,库拉索,库拉索,3,0
2020-03-20,,,黑山,黑山,10,8
2020-03-20,,,洪都拉斯,洪都拉斯,12,3
2020-03-20,,,吉布提,吉布提,1,0
2020-03-20,,,吉尔吉斯斯坦,吉尔吉斯斯坦,3,0
2020-03-20,,,几内亚,几内亚,2,1
2020-03-20,,,加拿大,加拿大,736,167
2020-03-20,,,加纳,加纳,11,2
2020-03-20,,,加蓬,加蓬,3,0
2020-03-20,,,柬埔寨,柬埔寨,47,12
2020-03-20,,,捷克,捷克,694,172
2020-03-20,,,喀麦隆,喀麦隆,15,5
2020-03-20,,,卡塔尔,卡塔尔,452,10
2020-03-20,,,开曼群岛,开曼群岛,3,2
2020-03-20,,,科特迪瓦,科特迪瓦,9,0
2020-03-20,,,科威特,科威特,148,6
2020-03-20,,,克罗地亚,克罗地亚,81,0
2020-03-20,,,肯尼亚,肯尼亚,7,0
2020-03-20,,,拉脱维亚,拉脱维亚,86,15
2020-03-20,,,黎巴嫩,黎巴嫩,149,29
2020-03-20,,,立陶宛,立陶宛,36,10
2020-03-20,,,利比里亚,利比里亚,2,0
2020-03-20,,,列支敦士登,列支敦士登,25,0
2020-03-20,,,留尼汪,留尼汪,15,3
2020-03-20,,,卢森堡,卢森堡,345,135
2020-03-20,,,卢旺达,卢旺达,11,0
2020-03-20,,,罗马尼亚,罗马尼亚,260,14
2020-03-20,,,马来西亚,马来西亚,900,227
2020-03-20,,,北马其顿,北马其顿,48,17
2020-03-20,,,毛里求斯,毛里求斯,7,4
2020-03-20,,,毛里塔尼亚,毛里塔尼亚,2,0
2020-03-20,,,美国,美国,10442,3355
2020-03-20,,,蒙古,蒙古,6,1
2020-03-20,,,孟加拉国,孟加拉国,17,7
2020-03-20,,,秘鲁,秘鲁,234,89
2020-03-20,,,摩尔多瓦,摩尔多瓦,49,13
2020-03-20,,,摩洛哥,摩洛哥,61,12
2020-03-20,,,摩纳哥,摩纳哥,9,0
2020-03-20,,,墨西哥,墨西哥,118,25
2020-03-20,,,纳米比亚,纳米比亚,3,1
2020-03-20,,,南非,南非,150,34
2020-03-20,,,尼泊尔,尼泊尔,1,0
2020-03-20,,,尼加拉瓜,尼加拉瓜,1,1
2020-03-20,,,尼日尔,尼日尔,1,1
2020-03-20,,,尼日利亚,尼日利亚,12,4
2020-03-20,,,挪威,挪威,1552,129
2020-03-20,,,葡萄牙,葡萄牙,785,143
2020-03-20,,,日本,日本,950,77
2020-03-20,,,瑞典,瑞典,1423,144
2020-03-20,,,瑞士,瑞士,3863,853
2020-03-20,,,萨尔瓦多,萨尔瓦多,1,1
2020-03-20,,,塞尔维亚,塞尔维亚,123,41
2020-03-20,,,塞内加尔,塞内加尔,38,2
2020-03-20,,,塞浦路斯,塞浦路斯,58,0
2020-03-20,,,沙特阿拉伯,沙特阿拉伯,238,0
2020-03-20,,,圣马力诺,圣马力诺,126,17
2020-03-20,,,斯里兰卡,斯里兰卡,59,17
2020-03-20,,,斯洛伐克,斯洛伐克,123,18
2020-03-20,,,斯洛文尼亚,斯洛文尼亚,319,33
2020-03-20,,,斯威士兰,斯威士兰,1,0
2020-03-20,,,苏丹,苏丹,1,0
2020-03-20,,,苏里南,苏里南,1,0
2020-03-20,,,索马里,索马里,1,0
2020-03-20,,,泰国,泰国,322,110
2020-03-20,,,坦桑尼亚,坦桑尼亚,6,3
2020-03-20,,,特立尼达和多巴哥,特立尼达和多巴哥,9,2
2020-03-20,,,突尼斯,突尼斯,39,10
2020-03-20,,,土耳其,土耳其,191,0
2020-03-20,,,危地马拉,危地马拉,9,3
2020-03-20,,,委内瑞拉,委内瑞拉,36,0
2020-03-20,,,文莱,文莱,73,17
2020-03-20,,,乌克兰,乌克兰,16,0
2020-03-20,,,乌拉圭,乌拉圭,79,50
2020-03-20,,,乌兹别克斯坦,乌兹别克斯坦,21,5
2020-03-20,,,西班牙,西班牙,17147,3431
2020-03-20,,,希腊,希腊,418,0
2020-03-20,,,新加坡,新加坡,345,32
2020-03-20,,,新喀里多尼亚,新喀里多尼亚,2,2
2020-03-20,,,新西兰,新西兰,39,19
2020-03-20,,,匈牙利,匈牙利,73,15
2020-03-20,,,牙买加,牙买加,15,2
2020-03-20,,,亚美尼亚,亚美尼亚,122,38
2020-03-20,,,伊拉克,伊拉克,177,13
2020-03-20,,,伊朗,伊朗,18407,1046
2020-03-20,,,以色列,以色列,529,102
2020-03-20,,,意大利,意大利,41035,5322
2020-03-20,,,印度,印度,195,44
2020-03-20,,,印度尼西亚,印度尼西亚,309,82
2020-03-20,,,英国,英国,3277,647
2020-03-20,,,约旦,约旦,56,4
2020-03-20,,,越南,越南,85,19
2020-03-20,,,赞比亚,赞比亚,2,0
2020-03-20,,,乍得,乍得,1,1
2020-03-20,,,智利,智利,342,104
2020-03-20,,,中非,中非,1,0
2020-03-20,,,中国,中国,81416,116
2020-03-20,,,其他,其他,712,0
2020-03-20,,,被占巴勒斯坦领土,被占巴勒斯坦领土,47,3
2020-03-20,,,波黑,波黑,44,8
2020-03-20,,,圣马丁,圣马丁,4,0
2020-03-20,,,直布罗陀,直布罗陀,10,2
2020-03-20,,,圣巴托洛缪岛,圣巴托洛缪岛,3,0
2020-03-20,,,马提尼克,马提尼克,32,9
2020-03-20,,,法罗群岛,法罗群岛,72,14
2020-03-20,,,马耳他,马耳他,53,5
2020-03-20,,,马尔代夫,马尔代夫,13,0
2020-03-20,,,根西,根西,1,0
2020-03-20,,,法属波利尼西亚,法属波利尼西亚,11,8
2020-03-20,,,泽西岛,泽西岛,5,0
2020-03-20,,,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0
2020-03-20,,,安提瓜和巴布达,安提瓜和巴布达,1,0
2020-03-20,,,马约特岛,马约特岛,4,1
2020-03-20,,,美属维尔京群岛,美属维尔京群岛,3,0
2020-03-20,,,圣卢西亚,圣卢西亚,2,0
2020-03-20,,,塞舌尔,塞舌尔,6,0
2020-03-20,,,荷兰,荷兰,2460,409
2020-03-20,,,蒙塞拉特岛,蒙塞拉特岛,1,0
2020-03-21,,,阿尔巴尼亚,阿尔巴尼亚,70,0
2020-03-21,,,阿尔及利亚,阿尔及利亚,94,12
2020-03-21,,,阿富汗,阿富汗,24,2
2020-03-21,,,阿根廷,阿根廷,128,31
2020-03-21,,,阿联酋,阿联酋,140,0
2020-03-21,,,阿曼,阿曼,48,9
2020-03-21,,,阿塞拜疆,阿塞拜疆,44,10
2020-03-21,,,埃及,埃及,256,46
2020-03-21,,,埃塞俄比亚,埃塞俄比亚,9,0
2020-03-21,,,爱尔兰,爱尔兰,683,126
2020-03-21,,,爱沙尼亚,爱沙尼亚,283,16
2020-03-21,,,安道尔,安道尔,75,0
2020-03-21,,,奥地利,奥地利,2649,806
2020-03-21,,,澳大利亚,澳大利亚,873,164
2020-03-21,,,巴巴多斯,巴巴多斯,5,3
2020-03-21,,,巴布亚新几内亚,巴布亚新几内亚,1,1
2020-03-21,,,巴哈马,巴哈马,4,1
2020-03-21,,,巴基斯坦,巴基斯坦,461,159
2020-03-21,,,巴拉圭,巴拉圭,13,2
2020-03-21,,,巴林,巴林,285,16
2020-03-21,,,巴拿马,巴拿马,137,28
2020-03-21,,,巴西,巴西,621,193
2020-03-21,,,白俄罗斯,白俄罗斯,57,11
2020-03-21,,,保加利亚,保加利亚,127,33
2020-03-21,,,贝宁,贝宁,2,0
2020-03-21,,,比利时,比利时,2257,462
2020-03-21,,,冰岛,冰岛,409,79
2020-03-21,,,波多黎各,波多黎各,14,8
2020-03-21,,,波兰,波兰,425,100
2020-03-21,,,玻利维亚,玻利维亚,16,1
2020-03-21,,,不丹,不丹,2,0
2020-03-21,,,布基纳法索,布基纳法索,40,0
2020-03-21,,,赤道几内亚,赤道几内亚,4,0
2020-03-21,,,丹麦,丹麦,1255,123
2020-03-21,,,德国,德国,18323,7324
2020-03-21,,,东帝汶,东帝汶,1,1
2020-03-21,,,多哥,多哥,9,0
2020-03-21,,,多米尼加,多米尼加,72,38
2020-03-21,,,俄罗斯,俄罗斯,253,54
2020-03-21,,,厄瓜多尔,厄瓜多尔,367,168
2020-03-21,,,法国,法国,12475,1598
2020-03-21,,,法属圭亚那,法属圭亚那,15,0
2020-03-21,,,梵蒂冈,梵蒂冈,1,0
2020-03-21,,,菲律宾,菲律宾,230,13
2020-03-21,,,芬兰,芬兰,450,81
2020-03-21,,,佛得角,佛得角,1,1
2020-03-21,,,冈比亚,冈比亚,1,0
2020-03-21,,,刚果（布）,刚果（布）,3,0
2020-03-21,,,刚果（金）,刚果（金）,14,0
2020-03-21,,,哥伦比亚,哥伦比亚,145,37
2020-03-21,,,哥斯达黎加,哥斯达黎加,113,26
2020-03-21,,,格陵兰,格陵兰,2,0
2020-03-21,,,格鲁吉亚,格鲁吉亚,43,5
2020-03-21,,,古巴,古巴,16,5
2020-03-21,,,瓜德罗普,瓜德罗普,51,6
2020-03-21,,,关岛,关岛,14,2
2020-03-21,,,圭亚那,圭亚那,5,0
2020-03-21,,,哈萨克斯坦,哈萨克斯坦,53,7
2020-03-21,,,海地,海地,2,2
2020-03-21,,,韩国,韩国,8799,147
2020-03-21,,,阿鲁巴,阿鲁巴,5,0
2020-03-21,,,库拉索,库拉索,3,0
2020-03-21,,,黑山,黑山,14,4
2020-03-21,,,洪都拉斯,洪都拉斯,24,12
2020-03-21,,,吉布提,吉布提,1,0
2020-03-21,,,吉尔吉斯斯坦,吉尔吉斯斯坦,6,3
2020-03-21,,,几内亚,几内亚,2,0
2020-03-21,,,加拿大,加拿大,846,110
2020-03-21,,,加纳,加纳,16,5
2020-03-21,,,加蓬,加蓬,3,0
2020-03-21,,,柬埔寨,柬埔寨,51,4
2020-03-21,,,捷克,捷克,904,210
2020-03-21,,,津巴布韦,津巴布韦,1,1
2020-03-21,,,喀麦隆,喀麦隆,22,7
2020-03-21,,,卡塔尔,卡塔尔,460,8
2020-03-21,,,开曼群岛,开曼群岛,3,0
2020-03-21,,,科特迪瓦,科特迪瓦,9,0
2020-03-21,,,科威特,科威特,159,11
2020-03-21,,,克罗地亚,克罗地亚,126,45
2020-03-21,,,肯尼亚,肯尼亚,7,0
2020-03-21,,,拉脱维亚,拉脱维亚,111,25
2020-03-21,,,黎巴嫩,黎巴嫩,163,14
2020-03-21,,,立陶宛,立陶宛,69,33
2020-03-21,,,利比里亚,利比里亚,2,0
2020-03-21,,,列支敦士登,列支敦士登,34,9
2020-03-21,,,留尼汪,留尼汪,28,13
2020-03-21,,,卢森堡,卢森堡,484,139
2020-03-21,,,卢旺达,卢旺达,11,0
2020-03-21,,,罗马尼亚,罗马尼亚,308,48
2020-03-21,,,马来西亚,马来西亚,1030,130
2020-03-21,,,北马其顿,北马其顿,70,22
2020-03-21,,,毛里求斯,毛里求斯,12,5
2020-03-21,,,毛里塔尼亚,毛里塔尼亚,2,0
2020-03-21,,,美国,美国,15219,4777
2020-03-21,,,蒙古,蒙古,6,0
2020-03-21,,,孟加拉国,孟加拉国,17,0
2020-03-21,,,秘鲁,秘鲁,234,0
2020-03-21,,,摩尔多瓦,摩尔多瓦,66,17
2020-03-21,,,摩洛哥,摩洛哥,74,13
2020-03-21,,,摩纳哥,摩纳哥,12,3
2020-03-21,,,墨西哥,墨西哥,164,46
2020-03-21,,,纳米比亚,纳米比亚,3,0
2020-03-21,,,南非,南非,205,55
2020-03-21,,,尼泊尔,尼泊尔,1,0
2020-03-21,,,尼加拉瓜,尼加拉瓜,1,0
2020-03-21,,,尼日尔,尼日尔,1,0
2020-03-21,,,尼日利亚,尼日利亚,12,0
2020-03-21,,,挪威,挪威,1742,190
2020-03-21,,,葡萄牙,葡萄牙,1020,235
2020-03-21,,,日本,日本,996,46
2020-03-21,,,瑞典,瑞典,1623,200
2020-03-21,,,瑞士,瑞士,4840,977
2020-03-21,,,萨尔瓦多,萨尔瓦多,1,0
2020-03-21,,,塞尔维亚,塞尔维亚,135,12
2020-03-21,,,塞内加尔,塞内加尔,38,0
2020-03-21,,,塞浦路斯,塞浦路斯,67,9
2020-03-21,,,沙特阿拉伯,沙特阿拉伯,274,36
2020-03-21,,,圣马力诺,圣马力诺,151,25
2020-03-21,,,斯里兰卡,斯里兰卡,59,0
2020-03-21,,,斯洛伐克,斯洛伐克,137,14
2020-03-21,,,斯洛文尼亚,斯洛文尼亚,341,22
2020-03-21,,,斯威士兰,斯威士兰,1,0
2020-03-21,,,苏丹,苏丹,1,0
2020-03-21,,,苏里南,苏里南,2,1
2020-03-21,,,索马里,索马里,1,0
2020-03-21,,,泰国,泰国,322,0
2020-03-21,,,坦桑尼亚,坦桑尼亚,6,0
2020-03-21,,,特立尼达和多巴哥,特立尼达和多巴哥,9,0
2020-03-21,,,突尼斯,突尼斯,54,15
2020-03-21,,,土耳其,土耳其,670,479
2020-03-21,,,危地马拉,危地马拉,12,3
2020-03-21,,,委内瑞拉,委内瑞拉,36,0
2020-03-21,,,文莱,文莱,78,5
2020-03-21,,,乌克兰,乌克兰,26,10
2020-03-21,,,乌拉圭,乌拉圭,94,15
2020-03-21,,,乌兹别克斯坦,乌兹别克斯坦,33,12
2020-03-21,,,西班牙,西班牙,19980,2833
2020-03-21,,,希腊,希腊,495,77
2020-03-21,,,新加坡,新加坡,385,40
2020-03-21,,,新喀里多尼亚,新喀里多尼亚,2,0
2020-03-21,,,新西兰,新西兰,53,14
2020-03-21,,,匈牙利,匈牙利,85,12
2020-03-21,,,牙买加,牙买加,16,1
2020-03-21,,,亚美尼亚,亚美尼亚,136,14
2020-03-21,,,伊拉克,伊拉克,193,16
2020-03-21,,,伊朗,伊朗,19644,1237
2020-03-21,,,以色列,以色列,712,183
